ZIP,latitude,longitude,city,state,county,population_2010,population_2020
89102,36.1433,-115.2004,Las Vegas,NV,Clark,35759,36035
89103,36.1149,-115.2161,Las Vegas,NV,Clark,50519,49461
89104,36.152,-115.1092,Las Vegas,NV,Clark,39909,41662
89106,36.1847,-115.1617,Las Vegas,NV,Clark,25759,27695
89107,36.1705,-115.2176,Las Vegas,NV,Clark,36282,37665
89108,36.2044,-115.2233,Las Vegas,NV,Clark,70123,73637
89109,36.126,-115.1454,Las Vegas,NV,Clark,7770,7728
89110,36.173,-115.0669,Las Vegas,NV,Clark,70994,73954
89113,36.0854,-115.2566,Las Vegas,NV,Clark,23800,35829
89115,36.2158,-115.0671,Las Vegas,NV,Clark,58794,67043
89117,36.1302,-115.2755,Las Vegas,NV,Clark,55416,57497
89118,36.0811,-115.2169,Las Vegas,NV,Clark,19318,22588
89119,36.1008,-115.1365,Las Vegas,NV,Clark,49445,48895
89120,36.0914,-115.0885,Las Vegas,NV,Clark,23311,24813
89121,36.1232,-115.0902,Las Vegas,NV,Clark,64096,68692
89122,36.1205,-115.0523,Las Vegas,NV,Clark,45720,55522
89123,36.0383,-115.1462,Las Vegas,NV,Clark,56300,55584
89124,36.4257,-115.4809,Las Vegas,NV,Clark,941,671
89128,36.1968,-115.2644,Las Vegas,NV,Clark,35669,37882
89129,36.245,-115.2743,Las Vegas,NV,Clark,51252,54067
89130,36.2471,-115.221,Las Vegas,NV,Clark,33015,34212
89131,36.2956,-115.2419,Las Vegas,NV,Clark,43072,49985
89134,36.2092,-115.2941,Las Vegas,NV,Clark,24040,24024
89135,36.1378,-115.3261,Las Vegas,NV,Clark,24144,31763
89138,36.1666,-115.3613,Las Vegas,NV,Clark,12118,21504
89139,36.0129,-115.2118,Las Vegas,NV,Clark,30477,44960
89141,36.0104,-115.2073,Las Vegas,NV,Clark,25150,37437
89142,36.148,-115.0404,Las Vegas,NV,Clark,33731,36108
89143,36.3223,-115.2932,Las Vegas,NV,Clark,12786,13249
89144,36.1781,-115.3183,Las Vegas,NV,Clark,18714,19533
89145,36.1693,-115.2828,Las Vegas,NV,Clark,23186,24886
89146,36.1424,-115.2242,Las Vegas,NV,Clark,19071,19777
89147,36.1128,-115.2801,Las Vegas,NV,Clark,49778,55642
89148,36.0588,-115.3104,Las Vegas,NV,Clark,39712,61281
89149,36.2765,-115.2885,Las Vegas,NV,Clark,31143,41805
89156,36.2034,-115.0364,Las Vegas,NV,Clark,27794,30067
89161,36.0004,-115.3639,Las Vegas,NV,Clark,184,332
89166,36.3265,-115.3398,Las Vegas,NV,Clark,13209,26038
89169,36.1234,-115.1429,Las Vegas,NV,Clark,23304,25938
89178,35.9977,-115.2861,Las Vegas,NV,Clark,27588,42157
89179,36.2542,-115.5269,Las Vegas,NV,Clark,2340,11852
89183,35.9959,-115.1576,Las Vegas,NV,Clark,36005,40517
89191,36.2395,-115.0257,Nellis Afb,NV,Clark,857,658
89301,39.2474,-114.8886,Ely,NV,White Pine,7606,6879
89310,39.508,-117.0811,Austin,NV,Lander,550,558
89311,38.9559,-114.2438,Baker,NV,White Pine,235,169
89314,38.9324,-115.7145,Duckwater,NV,White Pine,158,168
89316,39.5897,-115.9943,Eureka,NV,Eureka,1408,1085
89317,38.8641,-115.0069,Lund,NV,White Pine,477,381
89318,39.4034,-114.7791,Mc Gill,NV,White Pine,1219,1035
89319,39.2783,-114.9892,Ruth,NV,White Pine,450,371
89402,39.226,-120.0041,Crystal Bay,NV,Washoe,71,221
89403,39.2806,-119.5287,Dayton,NV,Lyon,14158,16824
89404,41.9899,-118.6343,Denio,NV,Humboldt,52,65
89405,40.6132,-119.3485,Empire,NV,Washoe,239,49
89406,39.4703,-118.7861,Fallon,NV,Churchill,24772,25204
89408,39.6019,-119.235,Fernley,NV,Lyon,19626,23201
89409,38.8688,-117.9221,Gabbs,NV,Nye,283,195
89410,38.8703,-119.6115,Gardnerville,NV,Douglas,10557,11169
89411,39.0341,-119.8228,Genoa,NV,Douglas,929,1342
89412,40.6525,-119.3565,Gerlach,NV,Washoe,288,257
89413,39.0509,-119.9428,Glenbrook,NV,Douglas,655,792
89414,40.9532,-117.4893,Golconda,NV,Humboldt,349,290
89415,38.5347,-118.6411,Hawthorne,NV,Mineral,3793,3534
89418,40.5484,-118.0344,Imlay,NV,Pershing,388,381
89419,40.1819,-118.4689,Lovelock,NV,Pershing,5150,5157
89420,38.5063,-118.1815,Luning,NV,Mineral,48,47
89421,41.9708,-117.6737,Mc Dermitt,NV,Humboldt,634,458
89422,38.387,-118.1096,Mina,NV,Mineral,165,138
89423,39.0218,-119.7314,Minden,NV,Douglas,10465,11050
89424,39.8272,-119.3605,Nixon,NV,Washoe,341,563
89425,41.6654,-117.9083,Orovada,NV,Humboldt,432,371
89426,41.5057,-117.5728,Paradise Valley,NV,Humboldt,208,162
89427,38.9575,-118.7756,Schurz,NV,Mineral,746,809
89428,39.2652,-119.6388,Silver City,NV,Lyon,179,160
89429,39.38,-119.2705,Silver Springs,NV,Lyon,7627,8132
89430,38.7733,-119.3029,Smith,NV,Lyon,433,468
89431,39.5473,-119.7556,Sparks,NV,Washoe,36189,40219
89433,39.5955,-119.7754,Sun Valley,NV,Washoe,20188,22065
89434,39.5502,-119.7178,Sparks,NV,Washoe,25416,28154
89436,39.6269,-119.7081,Sparks,NV,Washoe,36867,47393
89438,40.7927,-117.1268,Valmy,NV,Humboldt,48,26
89439,39.5165,-119.9833,Verdi,NV,Washoe,1417,2154
89440,39.2965,-119.6587,Virginia City,NV,Storey,947,908
89441,39.6582,-119.6954,Sparks,NV,Washoe,11542,13887
89442,39.6481,-119.2918,Wadsworth,NV,Washoe,1118,1212
89444,38.8447,-119.3523,Wellington,NV,Lyon,2734,2939
89445,40.9664,-117.7467,Winnemucca,NV,Humboldt,16114,16896
89446,41.0764,-117.7602,Winnemucca,NV,Humboldt,36,112
89447,38.9866,-119.1596,Yerington,NV,Lyon,7931,8305
89448,39.0204,-119.9114,Zephyr Cove,NV,Douglas,1695,1905
89449,38.9643,-119.9068,Stateline,NV,Douglas,2994,2896
89450,39.2564,-119.9464,Incline Village,NV,Washoe,86,65
89451,39.2564,-119.9521,Incline Village,NV,Washoe,8930,9531
89460,38.9166,-119.7272,Gardnerville,NV,Douglas,13236,13461
89501,39.5268,-119.8113,Reno,NV,Washoe,4252,3948
89502,39.4972,-119.7764,Reno,NV,Washoe,43566,47062
89503,39.5354,-119.8374,Reno,NV,Washoe,27891,28737
89506,39.6412,-119.8735,Reno,NV,Washoe,38379,43321
89508,39.6781,-119.9383,Reno,NV,Washoe,11662,13394
89509,39.498,-119.8239,Reno,NV,Washoe,33395,34817
89510,39.7699,-119.6027,Reno,NV,Washoe,1685,1874
89511,39.4151,-119.7668,Reno,NV,Washoe,25011,29143
89512,39.5483,-119.7957,Reno,NV,Washoe,25574,30148
89519,39.4814,-119.8591,Reno,NV,Washoe,8392,9610
89521,39.3809,-119.6859,Reno,NV,Washoe,25716,39119
89523,39.5249,-119.9031,Reno,NV,Washoe,31373,36646
89701,39.1507,-119.7459,Carson City,NV,Carson City (city),27625,29213
89703,39.1704,-119.7782,Carson City,NV,Carson City (city),9714,10370
89704,39.2669,-119.8174,Washoe Valley,NV,Washoe,4290,4503
89705,39.0554,-119.8059,Carson City,NV,Douglas,4969,5266
89706,39.2025,-119.7526,Carson City,NV,Carson City (city),19510,20778
89801,40.9056,-115.5344,Elko,NV,Elko,23298,26250
89815,40.7519,-115.5956,Spring Creek,NV,Elko,13346,15856
89820,40.622,-116.9554,Battle Mountain,NV,Lander,5358,5226
89821,40.4138,-116.5813,Crescent Valley,NV,Eureka,482,700
89822,40.7172,-116.1082,Carlin,NV,Elko,2513,1982
89823,41.0655,-115.2748,Deeth,NV,Elko,273,177
89825,41.8882,-114.7233,Jackpot,NV,Elko,1228,884
89826,41.8873,-115.3813,Jarbidge,NV,Elko,42,33
89828,40.7505,-115.3631,Lamoille,NV,Elko,268,329
89830,41.2613,-114.1942,Montello,NV,Elko,270,130
89831,41.8385,-115.9654,Mountain City,NV,Elko,78,49
89832,41.9477,-116.0987,Owyhee,NV,Elko,1304,1338
89833,40.3995,-115.2312,Ruby Valley,NV,Elko,201,164
89834,41.3141,-116.2218,Tuscarora,NV,Elko,126,136
89835,41.1116,-114.9645,Wells,NV,Elko,1822,1689
89883,40.7391,-114.0733,West Wendover,NV,Elko,4488,4683
90001,33.9731,-118.2479,Los Angeles,CA,Los Angeles,57110,55859
90002,33.9497,-118.2462,Los Angeles,CA,Los Angeles,51223,53150
90003,33.9653,-118.2727,Los Angeles,CA,Los Angeles,66266,72764
90004,34.0762,-118.3029,Los Angeles,CA,Los Angeles,62180,58585
90005,34.0585,-118.3012,Los Angeles,CA,Los Angeles,37681,37987
90006,34.0493,-118.2917,Los Angeles,CA,Los Angeles,59185,58229
90007,34.0294,-118.2871,Los Angeles,CA,Los Angeles,40920,40944
90008,34.0116,-118.3411,Los Angeles,CA,Los Angeles,32327,33041
90010,34.0606,-118.3027,Los Angeles,CA,Los Angeles,3800,5400
90011,34.0079,-118.2582,Los Angeles,CA,Los Angeles,103892,102308
90012,34.0614,-118.2385,Los Angeles,CA,Los Angeles,31103,33851
90013,34.0448,-118.2434,Los Angeles,CA,Los Angeles,11772,15589
90014,34.0443,-118.2509,Los Angeles,CA,Los Angeles,7005,9254
90015,34.0434,-118.2716,Los Angeles,CA,Los Angeles,18986,27324
90016,34.0298,-118.3528,Los Angeles,CA,Los Angeles,47596,46512
90017,34.0559,-118.2666,Los Angeles,CA,Los Angeles,23768,27295
90018,34.029,-118.3152,Los Angeles,CA,Los Angeles,49310,50179
90019,34.0482,-118.3343,Los Angeles,CA,Los Angeles,64458,62002
90020,34.0665,-118.3022,Los Angeles,CA,Los Angeles,38967,38694
90021,34.0333,-118.2447,Los Angeles,CA,Los Angeles,3951,5192
90022,34.0245,-118.1561,Los Angeles,CA,Los Angeles,67179,64517
90023,34.0245,-118.1975,Los Angeles,CA,Los Angeles,45903,45939
90024,34.0637,-118.4408,Los Angeles,CA,Los Angeles,47452,52862
90025,34.0447,-118.4487,Los Angeles,CA,Los Angeles,42147,45466
90026,34.0766,-118.2646,Los Angeles,CA,Los Angeles,67869,63329
90027,34.104,-118.2925,Los Angeles,CA,Los Angeles,45151,44471
90028,34.1005,-118.3254,Los Angeles,CA,Los Angeles,28714,32330
90029,34.09,-118.2944,Los Angeles,CA,Los Angeles,38617,34695
90031,34.0783,-118.2113,Los Angeles,CA,Los Angeles,39316,37333
90032,34.0818,-118.1753,Los Angeles,CA,Los Angeles,45786,43506
90033,34.0487,-118.2084,Los Angeles,CA,Los Angeles,48852,46081
90034,34.029,-118.4005,Los Angeles,CA,Los Angeles,57964,57152
90035,34.0531,-118.3806,Los Angeles,CA,Los Angeles,28418,30294
90036,34.0699,-118.3492,Los Angeles,CA,Los Angeles,36865,39549
90037,34.003,-118.2863,Los Angeles,CA,Los Angeles,62276,63706
90038,34.0898,-118.3215,Los Angeles,CA,Los Angeles,28917,27414
90039,34.1121,-118.2594,Los Angeles,CA,Los Angeles,28514,28059
90040,33.9909,-118.1532,Los Angeles,CA,Los Angeles,12520,12089
90041,34.1339,-118.2082,Los Angeles,CA,Los Angeles,27425,26654
90042,34.1145,-118.1929,Los Angeles,CA,Los Angeles,62430,58295
90043,33.9871,-118.3321,Los Angeles,CA,Los Angeles,44789,46179
90044,33.9551,-118.2901,Los Angeles,CA,Los Angeles,89779,94354
90045,33.9631,-118.3941,Los Angeles,CA,Los Angeles,39480,41035
90046,34.1074,-118.3652,Los Angeles,CA,Los Angeles,48581,49987
90047,33.9569,-118.3073,Los Angeles,CA,Los Angeles,48606,50154
90048,34.0737,-118.372,Los Angeles,CA,Los Angeles,21397,22604
90049,34.066,-118.474,Los Angeles,CA,Los Angeles,35482,36980
90056,33.9853,-118.3707,Los Angeles,CA,Los Angeles,7827,8184
90057,34.0622,-118.2763,Los Angeles,CA,Los Angeles,44998,45510
90058,33.9994,-118.2133,Los Angeles,CA,Los Angeles,3223,3751
90059,33.9293,-118.2463,Los Angeles,CA,Los Angeles,40952,43551
90061,33.9245,-118.2716,Los Angeles,CA,Los Angeles,26872,29570
90062,34.0032,-118.3073,Los Angeles,CA,Los Angeles,32821,32524
90063,34.0451,-118.1859,Los Angeles,CA,Los Angeles,55758,50227
90064,34.0353,-118.4259,Los Angeles,CA,Los Angeles,25403,27553
90065,34.1073,-118.2266,Los Angeles,CA,Los Angeles,45527,44328
90066,34.003,-118.4298,Los Angeles,CA,Los Angeles,55277,55304
90067,34.0551,-118.4095,Los Angeles,CA,Los Angeles,2424,3344
90068,34.1156,-118.3305,Los Angeles,CA,Los Angeles,22286,24361
90069,34.0906,-118.3788,West Hollywood,CA,Los Angeles,20483,20584
90071,34.0529,-118.2549,Los Angeles,CA,Los Angeles,15,907
90073,33.7866,-118.2987,Los Angeles,CA,Los Angeles,539,936
90077,34.1112,-118.4502,Los Angeles,CA,Los Angeles,9377,8874
90079,33.7866,-118.2987,Los Angeles,CA,Los Angeles,0,16
90089,33.7866,-118.2987,Los Angeles,CA,Los Angeles,3217,5172
90094,33.9728,-118.4276,Playa Vista,CA,Los Angeles,5464,12746
90095,33.7866,-118.2987,Los Angeles,CA,Los Angeles,3,1
90201,33.9653,-118.1515,Bell Gardens,CA,Los Angeles,101279,95810
90210,34.0901,-118.4065,Beverly Hills,CA,Los Angeles,21741,21134
90211,34.0652,-118.383,Beverly Hills,CA,Los Angeles,8434,8260
90212,34.0619,-118.3995,Beverly Hills,CA,Los Angeles,11555,11451
90220,33.8748,-118.2402,Compton,CA,Los Angeles,49328,50412
90221,33.8796,-118.2168,Compton,CA,Los Angeles,53704,52561
90222,33.9099,-118.2357,Compton,CA,Los Angeles,31869,32397
